,0
133675,553.0
156758,562.0
365216,558.0
466017,607.0
281146,569.0
86193,535.0
58769,547.0
8378,478.0
456599,561.0
175918,568.0
50328,503.0
85352,576.0
412892,575.0
264687,565.0
247644,552.0
128719,564.0
163819,524.0
7399,515.0
189863,586.0
262807,563.0
223225,575.0
70953,522.0
224763,577.0
194482,513.0
120123,562.0
322706,539.0
348405,561.0
320241,508.0
166905,539.0
52400,566.0
443462,605.0
235684,587.0
97894,547.0
267699,540.0
431525,494.0
172441,564.0
65264,502.0
347612,620.0
455317,496.0
258919,596.0
87449,495.0
158995,478.0
137306,499.0
238402,577.0
56605,551.0
192178,578.0
207161,509.0
137884,583.0
142866,520.0
53705,584.0
88784,597.0
345304,512.0
84944,570.0
222470,482.0
258942,522.0
129658,507.0
403978,576.0
28307,580.0
146919,619.0
406495,512.0
304900,540.0
302121,562.0
114143,587.0
48715,580.0
211648,467.0
123755,495.0
414663,590.0
395112,507.0
14617,534.0
144801,491.0
51142,622.0
140622,596.0
175875,580.0
244222,546.0
62496,614.0
2669,549.0
373424,502.0
282218,590.0
133870,539.0
305213,533.0
153220,580.0
323193,581.0
393842,534.0
416183,553.0
405842,481.0
121076,498.0
396805,550.0
428941,595.0
363682,532.0
58215,597.0
351713,633.0
325832,564.0
198780,527.0
401013,550.0
343412,551.0
400333,474.0
418450,554.0
133761,484.0
380762,552.0
389269,561.0
249694,626.0
375141,612.0
447718,571.0
62543,515.0
358321,529.0
224953,622.0
6754,560.0
112815,572.0
154219,552.0
7672,534.0
364100,553.0
53505,573.0
58654,636.0
13776,507.0
80533,570.0
240919,562.0
316104,595.0
222094,497.0
167523,529.0
184750,543.0
98448,583.0
197752,633.0
40938,572.0
166191,484.0
177875,508.0
169061,477.0
15440,598.0
465909,625.0
237613,493.0
116503,503.0
281958,534.0
135857,534.0
366403,560.0
67066,595.0
185028,530.0
181131,586.0
89222,589.0
310401,573.0
203407,537.0
94974,534.0
395008,511.0
110184,611.0
235190,574.0
140862,500.0
60262,560.0
228467,566.0
420337,626.0
284340,534.0
243563,532.0
161100,531.0
221642,585.0
357654,635.0
154845,617.0
75605,489.0
419900,581.0
132547,601.0
282846,577.0
453169,540.0
379939,561.0
207628,584.0
51962,591.0
130054,639.0
168521,517.0
267118,532.0
191581,614.0
185794,562.0
286945,561.0
202080,533.0
448603,507.0
107397,609.0
14539,590.0
451437,606.0
69325,548.0
159724,611.0
36135,522.0
82516,558.0
453230,619.0
417506,575.0
202078,503.0
409987,488.0
206127,505.0
250167,568.0
397187,562.0
310877,567.0
225331,545.0
349925,567.0
116842,619.0
324991,469.0
219162,616.0
165186,532.0
269261,552.0
342741,559.0
260044,589.0
49348,533.0
217271,491.0
311394,576.0
65171,593.0
312686,562.0
298530,549.0
310420,576.0
190815,582.0
215142,629.0
242829,510.0
231662,559.0
143336,576.0
180336,483.0
329345,570.0
251466,584.0
333057,538.0
321199,567.0
220479,506.0
395907,566.0
260738,556.0
268704,530.0
192038,500.0
386895,553.0
384568,544.0
25182,539.0
135084,585.0
195801,584.0
222219,548.0
359982,561.0
367383,516.0
368813,559.0
189469,513.0
418033,547.0
249415,538.0
130700,577.0
409021,561.0
175724,527.0
95853,490.0
205890,518.0
309892,573.0
224465,528.0
31187,525.0
311363,579.0
461131,538.0
125424,540.0
147812,556.0
235997,567.0
50,584.0
336453,528.0
320401,504.0
276117,570.0
234846,550.0
32,568.0
353396,569.0
50540,546.0
304636,587.0
448412,498.0
82782,663.0
26435,477.0
187306,532.0
34276,522.0
458902,570.0
89851,493.0
273678,577.0
16043,511.0
180581,523.0
442646,549.0
373197,537.0
443685,590.0
409702,508.0
200319,563.0
217457,564.0
20885,531.0
339330,535.0
140324,548.0
414984,553.0
225090,545.0
91680,622.0
454588,540.0
96168,548.0
366120,561.0
62685,563.0
92786,558.0
243567,579.0
238861,530.0
338634,556.0
335346,533.0
349938,534.0
288783,568.0
372456,537.0
127418,543.0
325386,538.0
38608,511.0
250754,607.0
340631,584.0
69151,561.0
403860,598.0
360653,518.0
284,605.0
85324,597.0
314899,557.0
225071,475.0
129554,543.0
158087,544.0
60299,560.0
317961,594.0
443270,552.0
331448,548.0
49509,549.0
285956,552.0
419941,531.0
256394,556.0
414402,554.0
199918,499.0
56344,528.0
155300,537.0
409441,549.0
401953,501.0
277429,580.0
267661,518.0
300091,570.0
252658,574.0
47394,479.0
187143,567.0
101282,507.0
200843,512.0
68800,510.0
62753,595.0
352124,542.0
237391,571.0
205254,626.0
267376,542.0
337730,582.0
217131,520.0
362553,602.0
66874,535.0
100866,487.0
151714,514.0
381793,542.0
390477,632.0
170228,495.0
407485,620.0
330921,549.0
331444,581.0
186793,553.0
241224,550.0
243087,566.0
134894,482.0
428578,518.0
184720,565.0
102509,536.0
182979,575.0
100747,505.0
373200,516.0
392907,560.0
32380,538.0
176224,488.0
115827,582.0
252262,621.0
386959,519.0
206136,574.0
364404,548.0
68490,556.0
396275,577.0
191849,530.0
220826,552.0
423568,548.0
243661,570.0
460538,499.0
149880,632.0
173956,592.0
99645,523.0
24011,550.0
256583,614.0
70208,587.0
351650,515.0
175525,618.0
253686,644.0
214240,578.0
398174,603.0
132313,612.0
455269,515.0
136834,546.0
435223,565.0
138381,597.0
207872,505.0
7919,525.0
17444,476.0
142245,510.0
403329,616.0
193658,502.0
237081,569.0
272970,453.0
267199,576.0
167149,537.0
343091,646.0
225461,494.0
273153,558.0
62796,550.0
331332,547.0
197164,563.0
62143,550.0
342809,596.0
48764,565.0
434637,618.0
70795,522.0
206761,458.0
147792,510.0
229569,576.0
318341,564.0
298462,534.0
157076,449.0
296971,539.0
436095,563.0
233625,502.0
279535,557.0
147245,469.0
250211,543.0
201913,495.0
385679,571.0
403874,549.0
210189,517.0
61066,529.0
290756,543.0
389009,560.0
68598,583.0
376385,537.0
345848,617.0
181904,568.0
412686,544.0
405629,562.0
193881,488.0
55690,622.0
377751,571.0
54221,569.0
43404,592.0
165898,492.0
163211,572.0
213693,500.0
64768,511.0
224371,484.0
459571,593.0
85025,631.0
350103,543.0
402221,508.0
43389,573.0
36086,596.0
369353,556.0
404831,560.0
261110,570.0
272600,568.0
190301,500.0
74312,549.0
253209,563.0
298714,544.0
328512,580.0
210556,566.0
47876,546.0
107951,488.0
347458,559.0
306642,488.0
162780,552.0
321239,561.0
164955,574.0
191497,582.0
261999,582.0
72557,492.0
221481,478.0
344872,554.0
222177,519.0
458055,505.0
154593,563.0
244861,497.0
228698,628.0
106424,628.0
24754,491.0
316752,573.0
76894,555.0
5939,486.0
296470,610.0
215106,496.0
71181,549.0
219963,510.0
295026,534.0
106577,434.0
63595,558.0
125395,532.0
345121,580.0
352653,447.0
194841,523.0
37980,473.0
88376,592.0
45629,498.0
301907,551.0
70083,568.0
273620,579.0
320294,583.0
94662,578.0
456281,469.0
213567,468.0
447051,620.0
136356,486.0
30360,568.0
165709,486.0
77974,520.0
400016,552.0
161291,496.0
355851,530.0
61879,499.0
171878,492.0
121787,514.0
36410,600.0
51322,553.0
126037,546.0
211821,544.0
464510,538.0
233187,544.0
326230,479.0
443602,541.0
379444,594.0
123608,636.0
382883,509.0
368099,549.0
372098,571.0
330409,551.0
297462,564.0
298529,505.0
218231,485.0
124527,579.0
464841,514.0
122042,586.0
74555,535.0
309498,605.0
384214,562.0
188677,501.0
17723,502.0
452013,533.0
111799,535.0
344911,550.0
52245,591.0
179041,515.0
275146,539.0
372046,534.0
444397,486.0
377821,582.0
341798,510.0
18749,490.0
111195,625.0
128358,461.0
439453,493.0
10275,519.0
60014,571.0
86563,443.0
151004,586.0
42945,548.0
286722,553.0
81962,613.0
370363,553.0
282933,571.0
7569,506.0
130348,480.0
160600,562.0
284433,560.0
201126,530.0
375123,543.0
128945,490.0
347560,616.0
289963,573.0
292856,543.0
333303,566.0
407720,530.0
316685,552.0
137094,543.0
269652,582.0
123132,581.0
363868,548.0
115489,581.0
20826,504.0
383007,508.0
359987,542.0
129428,513.0
107047,541.0
292265,604.0
297473,498.0
295142,537.0
258256,581.0
80373,569.0
392968,580.0
180077,530.0
465450,536.0
93829,578.0
276058,555.0
30890,497.0
382263,526.0
386714,572.0
290994,636.0
112093,535.0
238115,600.0
329897,435.0
423638,548.0
263463,478.0
351652,563.0
145803,479.0
318156,575.0
141950,521.0
343141,531.0
375591,480.0
324492,601.0
46676,583.0
356135,555.0
88255,551.0
293245,542.0
231968,569.0
9609,596.0
458253,596.0
56701,539.0
369531,535.0
267934,479.0
402807,534.0
179466,635.0
83244,561.0
56171,648.0
351735,485.0
241211,527.0
40755,531.0
240334,538.0
235534,545.0
329911,612.0
140228,618.0
413390,561.0
391453,545.0
270318,573.0
358751,553.0
459509,562.0
160217,570.0
58145,559.0
3921,517.0
127160,567.0
371160,531.0
381800,587.0
390371,576.0
274259,617.0
373797,546.0
104694,533.0
376733,507.0
44411,561.0
367276,586.0
286040,556.0
232953,600.0
256536,579.0
294172,532.0
322166,551.0
274827,568.0
365901,530.0
299272,559.0
414076,584.0
318038,586.0
398668,556.0
403216,514.0
8117,490.0
176964,572.0
246474,567.0
224464,513.0
317202,554.0
145666,576.0
316233,592.0
398715,559.0
108444,559.0
280044,568.0
449877,563.0
332181,568.0
28809,496.0
214965,524.0
17375,524.0
321400,546.0
365751,641.0
47631,510.0
250055,573.0
276919,543.0
315953,620.0
405570,561.0
83351,563.0
132451,548.0
213536,502.0
254140,511.0
239568,569.0
336050,558.0
166208,540.0
347465,529.0
400076,486.0
370971,559.0
124300,471.0
336401,548.0
373400,564.0
190639,490.0
375316,536.0
440098,561.0
118495,604.0
111060,622.0
912,513.0
104869,635.0
67297,597.0
325559,506.0
207923,588.0
419083,594.0
203521,580.0
285945,547.0
188896,517.0
148659,512.0
355891,558.0
174233,516.0
379284,545.0
260508,563.0
291337,626.0
138107,497.0
271900,489.0
225212,622.0
79416,481.0
38023,581.0
222463,556.0
430887,493.0
176931,476.0
4999,532.0
295909,594.0
152422,491.0
351459,554.0
241362,572.0
189832,486.0
213209,489.0
209559,539.0
292608,639.0
103765,526.0
455385,549.0
445780,609.0
464279,571.0
322425,573.0
110876,600.0
183389,625.0
329334,569.0
79881,605.0
333400,541.0
176240,509.0
95736,572.0
158942,491.0
231270,573.0
354846,536.0
54382,542.0
356936,503.0
373537,548.0
383324,593.0
221462,530.0
233494,600.0
28571,506.0
207783,563.0
130485,481.0
251461,569.0
295587,495.0
306054,588.0
440359,575.0
319526,496.0
389158,546.0
33836,511.0
393438,544.0
69010,539.0
404328,589.0
52062,631.0
273302,630.0
234813,568.0
170926,488.0
424994,501.0
443821,615.0
9305,488.0
465841,554.0
440559,561.0
243684,632.0
199093,518.0
261355,607.0
369478,526.0
164376,548.0
243779,540.0
15568,616.0
45046,579.0
395335,550.0
358999,527.0
115103,610.0
101609,512.0
401751,553.0
352334,599.0
137636,627.0
15504,567.0
417534,559.0
437522,564.0
392243,531.0
284179,523.0
265975,648.0
321909,547.0
156784,539.0
275305,542.0
75682,602.0
177739,534.0
370996,563.0
11584,514.0
149040,500.0
332325,523.0
399940,600.0
102757,593.0
404487,539.0
404321,566.0
397818,454.0
420421,501.0
387171,562.0
384599,495.0
310731,516.0
215790,535.0
252111,556.0
368799,532.0
451516,479.0
281933,463.0
446399,528.0
213116,519.0
60004,464.0
420960,556.0
278461,584.0
65672,610.0
189260,488.0
95272,570.0
240193,583.0
102487,608.0
238673,564.0
191890,510.0
240477,527.0
266762,582.0
50596,523.0
166986,582.0
237722,644.0
132020,612.0
410935,606.0
315588,528.0
462975,547.0
415332,558.0
327319,585.0
405761,508.0
173508,507.0
126317,579.0
271491,579.0
165051,565.0
390951,488.0
390097,571.0
184128,519.0
405955,550.0
332234,617.0
90649,528.0
286278,557.0
463004,601.0
254232,564.0
360556,546.0
304628,601.0
29369,551.0
54459,568.0
79776,496.0
295423,500.0
207299,516.0
256363,554.0
126986,585.0
399310,497.0
169178,542.0
328187,593.0
317786,435.0
151479,541.0
311861,571.0
54715,570.0
120734,562.0
82464,490.0
271362,585.0
149636,626.0
451055,574.0
225008,531.0
53860,557.0
277620,562.0
132884,632.0
374814,547.0
32232,572.0
188834,573.0
346060,535.0
64495,533.0
212957,574.0
198010,512.0
317268,556.0
52469,532.0
425013,616.0
71490,550.0
307088,534.0
280993,548.0
428241,550.0
149593,552.0
315761,567.0
242655,580.0
353671,576.0
259961,615.0
144255,576.0
225168,532.0
424280,554.0
124123,604.0
299409,571.0
219108,533.0
11222,506.0
337988,541.0
264987,573.0
361554,564.0
280747,589.0
165394,574.0
188198,521.0
163794,627.0
215454,594.0
261592,628.0
407465,525.0
311425,546.0
303238,560.0
306250,528.0
248183,577.0
265986,550.0
274541,567.0
76868,604.0
448135,580.0
26563,519.0
194663,518.0
221722,508.0
220829,566.0
75902,491.0
435875,547.0
239726,606.0
9643,546.0
240869,575.0
162039,499.0
299041,546.0
366469,587.0
381974,558.0
394915,530.0
367489,476.0
369365,543.0
291945,576.0
323394,567.0
114920,544.0
95593,684.0
234939,568.0
172927,591.0
88431,558.0
108338,532.0
277159,577.0
346826,499.0
267618,549.0
137379,502.0
257612,532.0
422166,574.0
339138,561.0
258651,529.0
142659,497.0
77006,494.0
41735,480.0
226681,576.0
13460,538.0
327264,625.0
128615,581.0
392595,532.0
230520,529.0
187261,570.0
395967,615.0
82388,662.0
269151,557.0
420375,528.0
380612,544.0
135376,563.0
47850,620.0
197259,525.0
358348,553.0
104236,516.0
276748,556.0
48959,554.0
293471,622.0
357706,608.0
1597,544.0
262938,559.0
387709,599.0
47680,562.0
329342,608.0
11361,500.0
92528,564.0
438384,617.0
153368,564.0
65707,485.0
163332,539.0
357556,544.0
334891,473.0
416631,573.0
196927,574.0
285336,589.0
53208,562.0
22524,553.0
180485,564.0
240763,486.0
376213,580.0
291441,517.0
98545,642.0
54217,547.0
122101,612.0
408989,491.0
4882,522.0
120135,639.0
395156,588.0
424523,558.0
355272,579.0
247583,568.0
78417,567.0
348094,541.0
317397,544.0
456591,600.0
12618,484.0
326347,569.0
142260,468.0
288692,496.0
105942,633.0
256686,567.0
196094,544.0
47168,536.0
139016,543.0
211216,546.0
196003,538.0
277755,588.0
250895,579.0
224243,521.0
84824,579.0
211828,523.0
28850,508.0
279102,545.0
28040,513.0
254615,623.0
262558,538.0
307532,533.0
176351,513.0
179971,556.0
408764,567.0
184561,519.0
167976,617.0
93968,583.0
187933,468.0
117444,561.0
81579,559.0
303417,571.0
107587,488.0
426394,527.0
104814,552.0
105100,491.0
381013,578.0
247012,561.0
332863,594.0
327149,628.0
93584,607.0
362995,615.0
210407,513.0
389530,500.0
38015,566.0
194359,508.0
39390,484.0
180244,533.0
294265,557.0
129915,570.0
217993,513.0
462360,537.0
286593,585.0
57217,606.0
324206,600.0
337058,494.0
413840,547.0
146362,570.0
202614,513.0
16703,483.0
386409,571.0
129772,582.0
352289,553.0
158274,510.0
190669,469.0
218512,520.0
112914,552.0
162722,487.0
226708,583.0
439898,562.0
419458,549.0
177476,503.0
10224,545.0
135209,612.0
374196,631.0
41648,505.0
432670,532.0
261247,566.0
102942,538.0
140994,512.0
358964,506.0
264457,547.0
341657,536.0
302848,519.0
357532,557.0
309801,541.0
399541,622.0
454692,648.0
150199,607.0
273749,578.0
98244,513.0
83521,601.0
372228,578.0
90151,591.0
56975,570.0
326657,590.0
371389,589.0
357407,572.0
428058,555.0
418420,532.0
282824,591.0
415870,551.0
6000,538.0
288127,515.0
342747,568.0
371699,537.0
25398,466.0
160979,642.0
133328,558.0
451590,485.0
250914,590.0
330782,536.0
341234,579.0
342183,537.0
367525,592.0
461068,564.0
287103,568.0
145512,485.0
408770,573.0
227243,574.0
172324,543.0
260389,554.0
25705,542.0
136801,605.0
108170,595.0
246599,568.0
46141,462.0
79401,544.0
37646,564.0
159346,481.0
24601,536.0
122100,578.0
48202,455.0
218735,554.0
301036,511.0
365630,570.0
62286,545.0
275330,620.0
179467,555.0
310545,551.0
81223,547.0
335754,575.0
190830,524.0
71436,568.0
329161,611.0
387145,547.0
347819,556.0
220865,500.0
357189,585.0
309121,648.0
171288,550.0
41754,507.0
183087,588.0
205891,494.0
301196,626.0
48150,483.0
280433,531.0
320087,578.0
240267,572.0
31948,527.0
59151,570.0
49083,557.0
114098,599.0
127672,526.0
208986,490.0
237006,629.0
163449,509.0
399238,506.0
96251,622.0
286348,542.0
140117,518.0
549,535.0
105746,457.0
269282,584.0
372589,580.0
239945,554.0
359716,532.0
29575,549.0
198633,564.0
341222,573.0
339155,544.0
277245,534.0
50380,552.0
56494,556.0
446296,554.0
45663,446.0
255568,542.0
285830,570.0
313760,564.0
372655,460.0
437989,584.0
212753,548.0
365067,559.0
386948,525.0
32395,519.0
295237,509.0
268226,571.0
199618,515.0
97326,531.0
19373,530.0
419896,553.0
35113,520.0
382593,544.0
343349,567.0
64801,558.0
354463,574.0
354776,545.0
397969,543.0
116032,625.0
182471,485.0
460765,520.0
329404,538.0
66172,520.0
311753,514.0
164809,506.0
269911,564.0
233607,537.0
38850,520.0
416633,535.0
152525,548.0
67472,557.0
22132,492.0
107318,615.0
102069,612.0
34420,473.0
64384,561.0
65747,498.0
136516,573.0
463306,517.0
466204,560.0
366266,539.0
270653,570.0
113371,596.0
49842,601.0
151767,572.0
422221,638.0
66557,625.0
201949,573.0
64085,574.0
344338,584.0
333241,621.0
253079,545.0
211296,566.0
330481,543.0
303321,576.0
383809,567.0
152195,543.0
436332,550.0
157835,629.0
36399,536.0
302731,560.0
141449,496.0
256306,565.0
372919,620.0
145475,490.0
355455,538.0
362346,573.0
456401,567.0
108289,534.0
115304,621.0
188337,548.0
437641,537.0
28441,492.0
228671,535.0
24252,526.0
282643,564.0
227390,572.0
397860,540.0
21018,595.0
286654,570.0
336940,578.0
237076,558.0
148805,494.0
266730,616.0
102283,529.0
383871,631.0
42693,519.0
192403,529.0
210892,452.0
57769,562.0
246690,599.0
136337,518.0
132784,554.0
119738,567.0
17349,510.0
296553,598.0
203843,506.0
94110,550.0
180141,524.0
193924,529.0
262344,504.0
47332,548.0
101278,622.0
424289,581.0
263269,576.0
191777,544.0
113431,535.0
101469,612.0
171368,475.0
238761,621.0
6414,533.0
115481,578.0
221736,559.0
217905,499.0
251928,621.0
155404,678.0
288402,565.0
430391,575.0
265775,575.0
372388,538.0
142097,480.0
25553,606.0
164837,619.0
267467,618.0
379394,603.0
293211,586.0
155698,680.0
363273,546.0
327152,608.0
238444,576.0
297151,574.0
35638,488.0
176001,643.0
452682,605.0
14985,561.0
461289,533.0
183035,518.0
259099,578.0
50941,546.0
252365,580.0
44827,531.0
167907,551.0
442124,547.0
452479,567.0
148368,480.0
270568,563.0
67790,534.0
58898,525.0
235769,539.0
382341,545.0
230514,517.0
163402,556.0
129038,577.0
318973,577.0
34781,541.0
7972,680.0
348057,500.0
165291,538.0
121332,557.0
88045,662.0
442634,511.0
3599,481.0
197996,547.0
282781,535.0
440004,498.0
16285,586.0
259478,558.0
12221,548.0
351572,510.0
322528,581.0
50588,589.0
4609,533.0
449185,493.0
126949,480.0
393208,583.0
177844,544.0
417292,549.0
409318,518.0
302049,594.0
160348,579.0
329057,474.0
212051,494.0
68394,514.0
285052,557.0
413165,616.0
106644,585.0
158456,543.0
383269,490.0
461589,533.0
284488,529.0
166122,512.0
22037,595.0
401968,534.0
148422,505.0
454595,580.0
9976,522.0
92417,542.0
327898,574.0
60186,547.0
294385,506.0
94097,495.0
432748,566.0
138959,553.0
336308,516.0
12662,493.0
429969,560.0
253796,551.0
829,501.0
345562,560.0
274919,549.0
333031,612.0
234545,607.0
338945,537.0
356481,497.0
174743,512.0
76264,462.0
361274,573.0
357143,553.0
268536,574.0
5935,545.0
440737,587.0
58417,597.0
189946,655.0
314616,580.0
55362,548.0
106941,516.0
121859,532.0
207114,487.0
117112,556.0
264289,622.0
448627,570.0
368526,566.0
147486,542.0
332675,519.0
7940,498.0
198996,542.0
457230,510.0
298798,497.0
258877,570.0
266919,540.0
230130,512.0
5937,546.0
326773,558.0
49385,661.0
148419,604.0
322896,642.0
41313,498.0
345654,567.0
148575,476.0
320276,627.0
324618,587.0
259303,610.0
275049,520.0
410524,617.0
428639,568.0
100014,554.0
322376,539.0
379474,576.0
275168,526.0
195326,484.0
51307,629.0
228243,599.0
459554,519.0
360771,560.0
401100,492.0
86659,637.0
111854,556.0
196116,539.0
61498,563.0
125778,504.0
372749,551.0
56924,543.0
380532,544.0
174778,541.0
296864,499.0
371303,578.0
399187,560.0
15861,593.0
334564,588.0
187187,462.0
361958,570.0
298541,566.0
13913,580.0
163781,544.0
311082,582.0
364678,542.0
198680,596.0
394991,601.0
313112,556.0
247086,516.0
236005,628.0
303152,563.0
4466,524.0
260431,639.0
110386,582.0
396578,523.0
39761,512.0
257757,537.0
97336,534.0
304921,569.0
437078,603.0
171419,468.0
289933,497.0
394274,500.0
242709,554.0
335558,566.0
89482,535.0
381941,563.0
234554,565.0
340261,558.0
360318,443.0
165459,537.0
454706,554.0
68689,487.0
129146,522.0
308719,560.0
302631,572.0
192034,601.0
214914,504.0
187717,583.0
158892,458.0
451889,617.0
42895,559.0
239926,551.0
325663,546.0
316296,490.0
41056,471.0
123809,505.0
